checkpoint (in update steps),relation_type,metric_name,metric
500000,test,P@ks_str,"{1: 0.0664, 5: 0.2622, 10: 0.32520000000000004}"
440000,test,P@ks_str,"{1: 0.07339999999999999, 5: 0.2483, 10: 0.32520000000000004}"
80000,test,P@ks_str,"{1: 0.0455, 5: 0.16079999999999997, 10: 0.2378}"
860000,test,P@ks_str,"{1: 0.0909, 5: 0.2832, 10: 0.34619999999999995}"
920000,test,P@ks_str,"{1: 0.0909, 5: 0.2832, 10: 0.3566}"
960000,test,P@ks_str,"{1: 0.09789999999999999, 5: 0.3007, 10: 0.3497}"
820000,test,P@ks_str,"{1: 0.09789999999999999, 5: 0.2762, 10: 0.3566}"
680000,test,P@ks_str,"{1: 0.0909, 5: 0.2483, 10: 0.32520000000000004}"
400000,test,P@ks_str,"{1: 0.0664, 5: 0.22030000000000002, 10: 0.3042}"
540000,test,P@ks_str,"{1: 0.0909, 5: 0.2483, 10: 0.3287}"
1600,test,P@ks_str,"{1: 0.0, 5: 0.0, 10: 0.0034999999999999996}"
420000,test,P@ks_str,"{1: 0.0664, 5: 0.2378, 10: 0.3147}"
560000,test,P@ks_str,"{1: 0.0664, 5: 0.25170000000000003, 10: 0.32170000000000004}"
940000,test,P@ks_str,"{1: 0.07339999999999999, 5: 0.2937, 10: 0.34619999999999995}"
800000,test,P@ks_str,"{1: 0.09789999999999999, 5: 0.2692, 10: 0.3497}"
180000,test,P@ks_str,"{1: 0.0699, 5: 0.2133, 10: 0.29719999999999996}"
240000,test,P@ks_str,"{1: 0.0664, 5: 0.2273, 10: 0.2867}"
300000,test,P@ks_str,"{1: 0.07339999999999999, 5: 0.2378, 10: 0.3007}"
6400,test,P@ks_str,"{1: 0.0034999999999999996, 5: 0.0034999999999999996, 10: 0.013999999999999999}"
1000000,test,P@ks_str,"{1: 0.09789999999999999, 5: 0.29719999999999996, 10: 0.34619999999999995}"
260000,test,P@ks_str,"{1: 0.0699, 5: 0.2413, 10: 0.2937}"
320000,test,P@ks_str,"{1: 0.0664, 5: 0.25170000000000003, 10: 0.3182}"
360000,test,P@ks_str,"{1: 0.07339999999999999, 5: 0.25170000000000003, 10: 0.3357}"
220000,test,P@ks_str,"{1: 0.07690000000000001, 5: 0.22030000000000002, 10: 0.3077}"
400,test,P@ks_str,"{1: 0.0, 5: 0.0, 10: 0.0}"
340000,test,P@ks_str,"{1: 0.07339999999999999, 5: 0.20629999999999998, 10: 0.2867}"
200000,test,P@ks_str,"{1: 0.0524, 5: 0.22030000000000002, 10: 0.3007}"
