checkpoint (in update steps),relation_type,metric_name,metric
300000,test,P@ks_str,"{1: 0.1084, 5: 0.2657, 10: 0.3497}"
6400,test,P@ks_str,"{1: 0.0034999999999999996, 5: 0.006999999999999999, 10: 0.013999999999999999}"
1000000,test,P@ks_str,"{1: 0.12240000000000001, 5: 0.3322, 10: 0.41609999999999997}"
260000,test,P@ks_str,"{1: 0.0909, 5: 0.2273, 10: 0.3147}"
320000,test,P@ks_str,"{1: 0.0944, 5: 0.2483, 10: 0.3322}"
360000,test,P@ks_str,"{1: 0.0909, 5: 0.2413, 10: 0.3392}"
220000,test,P@ks_str,"{1: 0.0874, 5: 0.23079999999999998, 10: 0.3147}"
400,test,P@ks_str,"{1: 0.0034999999999999996, 5: 0.006999999999999999, 10: 0.006999999999999999}"
340000,test,P@ks_str,"{1: 0.0944, 5: 0.2413, 10: 0.3392}"
200000,test,P@ks_str,"{1: 0.07690000000000001, 5: 0.22030000000000002, 10: 0.31120000000000003}"
