checkpoint (in update steps),relation_type,metric_name,metric
89748,test,P@ks_str,"{1: 0.049, 5: 0.19579999999999997, 10: 0.2762}"
269244,test,P@ks_str,"{1: 0.0839, 5: 0.2727, 10: 0.3497}"
336555,test,P@ks_str,"{1: 0.1119, 5: 0.2867, 10: 0.3951}"
919917,test,P@ks_str,"{1: 0.1294, 5: 0.3287, 10: 0.4301}"
830169,test,P@ks_str,"{1: 0.12240000000000001, 5: 0.34619999999999995, 10: 0.4371}"
673110,test,P@ks_str,"{1: 0.11539999999999999, 5: 0.32520000000000004, 10: 0.4336}"
875043,test,P@ks_str,"{1: 0.1189, 5: 0.3392, 10: 0.4301}"
852606,test,P@ks_str,"{1: 0.12240000000000001, 5: 0.3392, 10: 0.4545}"
695547,test,P@ks_str,"{1: 0.1294, 5: 0.3077, 10: 0.4266}"
807732,test,P@ks_str,"{1: 0.11539999999999999, 5: 0.3322, 10: 0.41609999999999997}"
10,test,P@ks_str,"{1: 0.0, 5: 0.0, 10: 0.0}"
20,test,P@ks_str,"{1: 0.0, 5: 0.0, 10: 0.0}"
4000,test,P@ks_str,"{1: 0.0, 5: 0.006999999999999999, 10: 0.013999999999999999}"
5000,test,P@ks_str,"{1: 0.0034999999999999996, 5: 0.0105, 10: 0.013999999999999999}"
100,test,P@ks_str,"{1: 0.0, 5: 0.0, 10: 0.0}"
1000,test,P@ks_str,"{1: 0.0, 5: 0.0, 10: 0.006999999999999999}"
14000,test,P@ks_str,"{1: 0.013999999999999999, 5: 0.0664, 10: 0.0909}"
20000,test,P@ks_str,"{1: 0.0245, 5: 0.1014, 10: 0.15380000000000002}"
10000,test,P@ks_str,"{1: 0.0034999999999999996, 5: 0.0315, 10: 0.0629}"
11000,test,P@ks_str,"{1: 0.006999999999999999, 5: 0.049, 10: 0.0664}"
15000,test,P@ks_str,"{1: 0.0105, 5: 0.0629, 10: 0.09789999999999999}"
800,test,P@ks_str,"{1: 0.0, 5: 0.0, 10: 0.0034999999999999996}"
21000,test,P@ks_str,"{1: 0.013999999999999999, 5: 0.08039999999999999, 10: 0.1399}"
200,test,P@ks_str,"{1: 0.0, 5: 0.0, 10: 0.0}"
12000,test,P@ks_str,"{1: 0.006999999999999999, 5: 0.042, 10: 0.0699}"
40,test,P@ks_str,"{1: 0.0, 5: 0.0, 10: 0.0}"
16000,test,P@ks_str,"{1: 0.021, 5: 0.0699, 10: 0.09789999999999999}"
8000,test,P@ks_str,"{1: 0.0, 5: 0.0175, 10: 0.0385}"
22000,test,P@ks_str,"{1: 0.0175, 5: 0.0874, 10: 0.1259}"
17000,test,P@ks_str,"{1: 0.0105, 5: 0.07339999999999999, 10: 0.1189}"
9000,test,P@ks_str,"{1: 0.006999999999999999, 5: 0.035, 10: 0.07339999999999999}"
13000,test,P@ks_str,"{1: 0.0105, 5: 0.0559, 10: 0.0874}"
6000,test,P@ks_str,"{1: 0.0, 5: 0.013999999999999999, 10: 0.027999999999999997}"
18000,test,P@ks_str,"{1: 0.006999999999999999, 5: 0.08039999999999999, 10: 0.12240000000000001}"
2000,test,P@ks_str,"{1: 0.0, 5: 0.0, 10: 0.0034999999999999996}"
400,test,P@ks_str,"{1: 0.0, 5: 0.0, 10: 0.0}"
3000,test,P@ks_str,"{1: 0.0, 5: 0.0, 10: 0.006999999999999999}"
7000,test,P@ks_str,"{1: 0.0, 5: 0.013999999999999999, 10: 0.0245}"
19000,test,P@ks_str,"{1: 0.006999999999999999, 5: 0.0629, 10: 0.1399}"
